optS0 = -1603.15496487
tdS0 = -1603.06534051
optS1 = -1603.07462439
optR1 = -1603.06822257

Name     Definition     optS0     optS1     optR1
 D24   D(2,3,30,32)  -19.8010   -5.2386   -4.7679
 D25   D(4,3,30,31)  -19.0176   -4.4757   -4.4108
 D26   D(4,3,30,32)  160.9450  175.4169  175.4448
 D27     D(3,4,5,1)   -0.7643   -1.3795    0.3349
 D28    D(3,4,5,12)  179.3340  177.2171  172.5245
 D29    D(22,4,5,1)  179.8442  179.3900 -174.7262
 D30   D(22,4,5,12)   -0.0575   -2.0134   -2.5366
 D31   D(1,5,12,11)  179.0514 -179.8263 -154.4781
 D32   D(1,5,12,13)   -0.1793    3.5759   29.7285
 D33   D(4,5,12,11)   -1.0576    1.7274   34.1004
 D34   D(4,5,12,13)  179.7117 -174.8705 -141.6930
 D35    D(11,6,7,8)   -0.7481   -0.1323    0.8660
 D36   D(11,6,7,24)  179.1339  179.4060 -179.9137
 D37    D(23,6,7,8) -179.2025 -178.8760 -176.8819
 D38   D(23,6,7,24)    0.6794    0.6624    2.3384
 D39   D(7,6,11,10)    0.5264    0.4153   -3.3218
 D40   D(7,6,11,12) -179.7202  179.8288 -179.5503
 D41  D(23,6,11,10)  178.9913  179.1670  174.3894
 D42  D(23,6,11,12)   -1.2553   -1.4196   -1.8391
 D43     D(6,7,8,9)    0.2732   -0.1857    1.7221
 D44    D(6,7,8,25) -179.6617  179.9751 -179.8468
 D45    D(24,7,8,9) -179.6081 -179.7215 -177.4909
 D46   D(24,7,8,25)    0.4570    0.4392    0.9403
 D47    D(7,8,9,10)    0.4232    0.2118   -1.7219
 D48    D(7,8,9,26) -179.3780 -179.1554  177.4916
 D49   D(25,8,9,10) -179.6419 -179.9489  179.8469
 D50   D(25,8,9,26)    0.5568    0.6839   -0.9396
 D51   D(8,9,10,11)   -0.6424    0.0798   -0.8663
 D52   D(8,9,10,27) -178.8904 -178.0961  176.8831
 D53  D(26,9,10,11)  179.1599  179.4505  179.9129
