optS0 = -1374.17536942
tdS0 = -1374.08066355
optS1 = -1374.08967756
optR1 = -1374.08405272

Name     Definition     optS0     optS1     optR1
D132 D(47,42,44,49)   -0.8650   -0.3896   -0.3611
D133 D(41,43,45,46)   -0.2718   -0.0078   -0.0797
D134 D(41,43,45,50) -179.8778 -179.8813 -179.9138
D135 D(48,43,45,46)  178.7162  179.4668  179.4082
D136 D(48,43,45,50)   -0.8898   -0.4067   -0.4258
D137 D(42,44,46,45)    0.1589   -0.0016    0.0425
D138 D(42,44,46,51) -179.8040 -179.9750  179.9778
D139 D(49,44,46,45)  179.6987  179.8601  179.9397
D140 D(49,44,46,51)   -0.2642   -0.1133   -0.1249
D141 D(43,45,46,44)    0.1375    0.0111   -0.0180
D142 D(43,45,46,51) -179.8996  179.9845 -179.9534
D143 D(50,45,46,44)  179.7415  179.8840  179.8153
D144 D(50,45,46,51)   -0.2957   -0.1426   -0.1200
