optS0 = -1374.17495016
tdS0 = -1374.07973061
optS1 = -1374.08901783
optR1 = -1374.0834649

Name     Definition     optS0     optS1     optR1
 D89 D(29,16,17,13)  179.5119  179.7318  179.0838
 D90 D(29,16,17,19)    0.2074    3.8571   -1.3824
 D91  D(13,17,19,1)    9.9548   22.0546   37.5086
 D92 D(13,17,19,18)  129.5380  141.5723  155.4962
 D93 D(13,17,19,20) -108.5310  -96.4708  -80.2650
 D94  D(16,17,19,1) -170.8598 -162.7341 -141.9695
 D95 D(16,17,19,18)  -51.2766  -43.2164  -23.9819
 D96 D(16,17,19,20)   70.6545   78.7404  100.2569
 D97  D(3,30,31,33) -179.9993  179.9495  179.6122
 D98  D(3,30,31,36)   -1.0013   -0.4905   -0.9297
 D99 D(32,30,31,33)   -0.0567    0.0505   -0.1752
D100 D(32,30,31,36)  178.9412  179.6104  179.2830
D101  D(3,30,32,34)  179.7217 -179.9347 -179.6321
D102  D(3,30,32,37)   -1.2096   -0.4741   -0.1642
D103 D(31,30,32,34)   -0.2208   -0.0364    0.1541
D104 D(31,30,32,37)  178.8480  179.4243  179.6220
D105 D(30,31,33,35)    0.2446   -0.0347    0.0853
D106 D(30,31,33,38)  179.8303  179.8821  179.9153
D107 D(36,31,33,35) -178.7544 -179.5956 -179.3744
D108 D(36,31,33,38)    0.8314    0.3212    0.4557
D109 D(30,32,34,35)    0.3122    0.0064   -0.0432
D110 D(30,32,34,39)  179.9075  179.8617  179.8495
D111 D(37,32,34,35) -178.7607 -179.4585 -179.5149
D112 D(37,32,34,39)    0.8346    0.3968    0.3777
D113 D(31,33,35,34)   -0.1542    0.0037    0.0295
D114 D(31,33,35,40)  179.8275 -179.9739  179.9603
D115 D(38,33,35,34) -179.7380 -179.9128 -179.7998
D116 D(38,33,35,40)    0.2438    0.1097    0.1310
D117 D(32,34,35,33)   -0.1223    0.0104   -0.0505
D118 D(32,34,35,40)  179.8960  179.9880 -179.9812
D119 D(39,34,35,33) -179.7154 -179.8442 -179.9426
D120 D(39,34,35,40)    0.3028    0.1333    0.1266
D121 D(15,41,42,44) -179.7427 -179.8776  179.6719
D122 D(15,41,42,47)    1.2612    0.6446    0.1761
D123 D(43,41,42,44)    0.1908    0.0137   -0.1252
D124 D(43,41,42,47) -178.8053 -179.4641 -179.6210
D125 D(15,41,43,45) -179.9589  179.8865 -179.6484
D126 D(15,41,43,48)    1.0614    0.4203    0.8702
D127 D(42,41,43,45)    0.1079   -0.0041    0.1497
D128 D(42,41,43,48) -178.8718 -179.4703 -179.3317
D129 D(41,42,44,46)   -0.3259   -0.0109    0.0308
D130 D(41,42,44,49) -179.8652 -179.8724 -179.8656
D131 D(47,42,44,46)  178.6701  179.4677  179.5303
D132 D(47,42,44,49)   -0.8692   -0.3939   -0.3661
D133 D(41,43,45,46)   -0.2731   -0.0084   -0.0797
D134 D(41,43,45,50) -179.8778 -179.8801 -179.9127
D135 D(48,43,45,46)  178.7108  179.4616  179.4032
D136 D(48,43,45,50)   -0.8939   -0.4100   -0.4297
D137 D(42,44,46,45)    0.1591   -0.0019    0.0423
D138 D(42,44,46,51) -179.8026 -179.9753  179.9774
D139 D(49,44,46,45)  179.6962  179.8592  179.9382
D140 D(49,44,46,51)   -0.2656   -0.1143   -0.1266
D141 D(43,45,46,44)    0.1384    0.0114   -0.0179
D142 D(43,45,46,51) -179.8998  179.9849 -179.9531
D143 D(50,45,46,44)  179.7410  179.8825  179.8143
D144 D(50,45,46,51)   -0.2972   -0.1440   -0.1209
