optS0 = -1116.6489016
tdS0 = -1116.54285542
optS1 = -1116.55322977
optR1 = -1116.5510416

Name     Definition    optS0    optS1    optR1
 D83 D(31,26,27,28)  0.00762  0.01683  0.01819
 D84 D(31,26,27,29) -3.13712 -3.13940 -3.13489
 D85 D(24,26,31,32)  0.00119  0.02334 -0.01665
 D86 D(24,26,31,33) -3.14003 -3.11829  3.12555
 D87 D(27,26,31,32) -3.13979 -3.11480 -3.13278
 D88 D(27,26,31,33)  0.00217  0.02675  0.00943
 D89 D(26,27,29,21) -0.00841 -0.00233  0.01179
 D90 D(26,27,29,30) -3.12561 -3.10071 -3.09638
 D91 D(28,27,29,21)  3.12999  3.12438 -3.14146
 D92 D(28,27,29,30)  0.01278  0.02600  0.03356
